Compound,0.02 V,0.1 V,0.5 V,1 V,5 V
10⁶ (CFU/ml),2.5696e-05,2.29743e-05,1.91582e-05,1.63584e-05,0.000762806
10⁶ (CFU/ml),2.57187e-05,2.3107e-05,1.97525e-05,1.72932e-05,0.000850472
10⁶ (CFU/ml),2.57436e-05,2.32397e-05,2.03468e-05,1.82734e-05,0.000939596
10⁶ (CFU/ml),2.57684e-05,2.33728e-05,2.09486e-05,1.92719e-05,0.00103
10⁶ (CFU/ml),2.57926e-05,2.35056e-05,2.15612e-05,2.02716e-05,0.00112
10⁶ (CFU/ml),2.58164e-05,2.3638e-05,2.2183e-05,2.12653e-05,0.00122
10⁶ (CFU/ml),2.58401e-05,2.37717e-05,2.28151e-05,2.22717e-05,0.00131
10⁶ (CFU/ml),2.58638e-05,2.39052e-05,2.34593e-05,2.33293e-05,0.0014
10⁶ (CFU/ml),2.58875e-05,2.40381e-05,2.41089e-05,2.44193e-05,0.00146
10⁶ (CFU/ml),2.59117e-05,2.41718e-05,2.4771e-05,2.55475e-05,0.0015
10⁶ (CFU/ml),2.59369e-05,2.43047e-05,2.54408e-05,2.67079e-05,0.00152
10⁶ (CFU/ml),2.5961e-05,2.44363e-05,2.61213e-05,2.79115e-05,0.00152
10⁶ (CFU/ml),2.59863e-05,2.4571e-05,2.68098e-05,2.91504e-05,0.00151
10⁶ (CFU/ml),2.6009e-05,2.4703e-05,2.75114e-05,3.04269e-05,0.00149
10⁶ (CFU/ml),2.60325e-05,2.4836e-05,2.82246e-05,3.17487e-05,0.00146
10⁶ (CFU/ml),2.60558e-05,2.49724e-05,2.89461e-05,3.31039e-05,0.00144
10⁶ (CFU/ml),2.60806e-05,2.51065e-05,2.96833e-05,3.4502e-05,0.00141
10⁶ (CFU/ml),2.61052e-05,2.52417e-05,3.04283e-05,3.59366e-05,0.00138
10⁶ (CFU/ml),2.61285e-05,2.5375e-05,3.1187e-05,3.74119e-05,0.00137
10⁶ (CFU/ml),2.61541e-05,2.55113e-05,3.19552e-05,3.89291e-05,0.00136
10⁶ (CFU/ml),2.61778e-05,2.56466e-05,3.27363e-05,4.04972e-05,0.00136
10⁶ (CFU/ml),2.62032e-05,2.57828e-05,3.35263e-05,4.20913e-05,0.00137
10⁶ (CFU/ml),2.62284e-05,2.59204e-05,3.43273e-05,4.37235e-05,0.00138
10⁶ (CFU/ml),2.62537e-05,2.6056e-05,3.51421e-05,4.53909e-05,0.00141
10⁶ (CFU/ml),2.62776e-05,2.6194e-05,3.59566e-05,4.70924e-05,0.00145
10⁶ (CFU/ml),2.63032e-05,2.63304e-05,3.67859e-05,4.88332e-05,0.0015
10⁶ (CFU/ml),2.63266e-05,2.64687e-05,3.76288e-05,5.06027e-05,0.00155
10⁶ (CFU/ml),2.63513e-05,2.66051e-05,3.84803e-05,5.24097e-05,0.00161
10⁶ (CFU/ml),2.63757e-05,2.67448e-05,3.9344e-05,5.42483e-05,0.00166
10⁶ (CFU/ml),2.64012e-05,2.68826e-05,4.02159e-05,5.61212e-05,0.00171
10⁶ (CFU/ml),2.64237e-05,2.70216e-05,4.10947e-05,5.80187e-05,0.00173
10⁶ (CFU/ml),2.64487e-05,2.7162e-05,4.1985e-05,5.99476e-05,0.00174
10⁶ (CFU/ml),2.64716e-05,2.73013e-05,4.2885e-05,6.19131e-05,0.00175
10⁶ (CFU/ml),2.64952e-05,2.74416e-05,4.37927e-05,6.39048e-05,0.00175
10⁶ (CFU/ml),2.65179e-05,2.75832e-05,4.47127e-05,6.59643e-05,0.00176
10⁶ (CFU/ml),2.65393e-05,2.77226e-05,4.56413e-05,6.80051e-05,0.00176
10⁶ (CFU/ml),2.6562e-05,2.7862e-05,4.65806e-05,7.00335e-05,0.00175
10⁶ (CFU/ml),2.65841e-05,2.80036e-05,4.75271e-05,7.20535e-05,0.00176
10⁶ (CFU/ml),2.66073e-05,2.8143e-05,4.84865e-05,7.40746e-05,0.00176
10⁶ (CFU/ml),2.66299e-05,2.82842e-05,4.94486e-05,7.60005e-05,0.00177
10⁶ (CFU/ml),2.66522e-05,2.84238e-05,5.04203e-05,7.79425e-05,0.00179
10⁶ (CFU/ml),2.66771e-05,2.85639e-05,5.13978e-05,7.9929e-05,0.00182
10⁶ (CFU/ml),2.66983e-05,2.87053e-05,5.23874e-05,8.19632e-05,0.00186
10⁶ (CFU/ml),2.67234e-05,2.88469e-05,5.33803e-05,8.40375e-05,0.0019
10⁶ (CFU/ml),2.6746e-05,2.89888e-05,5.43831e-05,8.61711e-05,0.00195
10⁶ (CFU/ml),2.67712e-05,2.91317e-05,5.53884e-05,8.83638e-05,0.002
10⁶ (CFU/ml),2.67937e-05,2.92744e-05,5.64155e-05,9.06231e-05,0.00206
10⁶ (CFU/ml),2.68206e-05,2.94175e-05,5.74054e-05,9.29499e-05,0.00212
10⁶ (CFU/ml),2.68445e-05,2.95604e-05,5.84781e-05,9.53432e-05,0.0022
10⁶ (CFU/ml),2.6871e-05,2.97035e-05,5.9528e-05,9.78103e-05,0.00228
10⁶ (CFU/ml),2.68962e-05,2.98473e-05,6.0566e-05,0.000100347,0.00238
10⁶ (CFU/ml),2.69223e-05,2.99907e-05,6.15945e-05,0.000102947,0.00247
10⁶ (CFU/ml),2.69467e-05,3.01352e-05,6.26208e-05,0.000105615,0.00258
10⁶ (CFU/ml),2.69724e-05,3.02791e-05,6.36454e-05,0.000108342,0.00269
10⁶ (CFU/ml),2.69973e-05,3.04238e-05,6.4666e-05,0.000111129,0.0028
10⁶ (CFU/ml),2.70231e-05,3.0569e-05,6.56859e-05,0.000113952,0.00292
10⁶ (CFU/ml),2.70476e-05,3.07143e-05,6.67092e-05,0.000116805,0.00304
10⁶ (CFU/ml),2.70712e-05,3.0859e-05,6.77252e-05,0.00011961,0.00316
10⁶ (CFU/ml),2.70952e-05,3.10058e-05,6.87289e-05,0.000122408,0.00328
10⁶ (CFU/ml),2.71182e-05,3.11543e-05,6.98174e-05,0.000125182,0.0034
10⁶ (CFU/ml),2.71421e-05,3.13012e-05,7.08643e-05,0.00012793,0.00353
10⁶ (CFU/ml),2.71662e-05,3.14502e-05,7.18756e-05,0.000130624,0.00365
10⁶ (CFU/ml),2.71894e-05,3.15981e-05,7.29932e-05,0.000133399,0.00378
10⁶ (CFU/ml),2.72128e-05,3.17462e-05,7.40752e-05,0.000136203,0.00391
10⁶ (CFU/ml),2.72354e-05,3.18955e-05,7.51368e-05,0.000139017,0.00404
10⁶ (CFU/ml),2.72598e-05,3.20445e-05,7.61319e-05,0.000141843,0.00418
10⁶ (CFU/ml),2.72822e-05,3.2192e-05,7.71244e-05,0.000144684,0.00431
10⁶ (CFU/ml),2.73065e-05,3.23404e-05,7.82388e-05,0.000147534,0.00444
10⁶ (CFU/ml),2.73291e-05,3.24865e-05,7.93226e-05,0.000150405,0.00458
10⁶ (CFU/ml),2.73525e-05,3.26362e-05,8.03621e-05,0.000153287,0.00472
10⁶ (CFU/ml),2.73759e-05,3.2784e-05,8.14411e-05,0.000156182,0.00487
10⁶ (CFU/ml),2.73992e-05,3.29349e-05,8.24318e-05,0.000159087,0.00503
10⁶ (CFU/ml),2.7424e-05,3.30819e-05,8.33119e-05,0.000162003,0.00518
10⁶ (CFU/ml),2.74493e-05,3.32342e-05,8.42807e-05,0.000164928,0.00535
10⁶ (CFU/ml),2.7473e-05,3.33827e-05,8.536e-05,0.000167874,0.00551
10⁶ (CFU/ml),2.7497e-05,3.35338e-05,8.64032e-05,0.000170828,0.00567
10⁶ (CFU/ml),2.75228e-05,3.36852e-05,8.74234e-05,0.000173804,0.00583
10⁶ (CFU/ml),2.75476e-05,3.38368e-05,8.8273e-05,0.000176792,0.006
10⁶ (CFU/ml),2.75727e-05,3.39894e-05,8.91749e-05,0.000179792,0.00616
10⁶ (CFU/ml),2.75963e-05,3.4142e-05,9.01325e-05,0.000182808,0.00632
10⁶ (CFU/ml),2.76221e-05,3.42952e-05,9.11713e-05,0.000185836,0.00649
10⁶ (CFU/ml),2.76458e-05,3.44479e-05,9.23125e-05,0.000188878,0.00665
10⁶ (CFU/ml),2.76729e-05,3.4601e-05,9.34361e-05,0.000191948,0.00682
10⁶ (CFU/ml),2.76963e-05,3.4754e-05,9.46495e-05,0.00019503,0.00699
10⁶ (CFU/ml),2.77222e-05,3.49048e-05,9.59798e-05,0.000198141,0.00715
10⁶ (CFU/ml),2.77467e-05,3.5057e-05,9.72591e-05,0.000201271,0.00732
10⁶ (CFU/ml),2.77714e-05,3.52089e-05,9.85836e-05,0.000204426,0.00749
10⁶ (CFU/ml),2.77946e-05,3.53618e-05,9.99455e-05,0.000207606,0.00765
10⁶ (CFU/ml),2.78201e-05,3.55107e-05,0.000101418,0.00021082,0.00782
10⁶ (CFU/ml),2.78451e-05,3.56652e-05,0.000102972,0.000214061,0.00799
10⁶ (CFU/ml),2.78687e-05,3.58155e-05,0.000104437,0.00021734,0.00815
10⁶ (CFU/ml),2.78922e-05,3.59717e-05,0.000105918,0.000220652,0.00833
10⁶ (CFU/ml),2.79239e-05,3.61568e-05,0.000107631,0.000224596,0.00852
10⁶ (CFU/ml),2.79549e-05,3.63489e-05,0.000109428,0.000228843,0.00872
10⁶ (CFU/ml),2.79871e-05,3.65375e-05,0.000111208,0.000233141,0.00892
10⁶ (CFU/ml),2.80146e-05,3.67167e-05,0.000113033,0.000237251,0.00911
10⁶ (CFU/ml),2.80376e-05,3.6874e-05,0.000114659,0.000240986,0.00928
10⁶ (CFU/ml),2.80568e-05,3.70094e-05,0.000115919,0.000244165,0.00945
10⁶ (CFU/ml),2.80725e-05,3.71138e-05,0.000116852,0.000246663,0.00959
10⁶ (CFU/ml),2.80797e-05,3.71846e-05,0.0001174,0.000248356,0.00972
10⁶ (CFU/ml),2.80815e-05,3.722e-05,0.000117767,0.000249176,0.00982
10⁶ (CFU/ml),2.80755e-05,3.72166e-05,0.000117793,0.000249063,0.00989
10⁶ (CFU/ml),2.80628e-05,3.71745e-05,0.000117496,0.000248005,0.00994
10⁶ (CFU/ml),2.80428e-05,3.70954e-05,0.000116825,0.00024599,0.00995
10⁶ (CFU/ml),2.80165e-05,3.69771e-05,0.00011581,0.00024306,0.00993
10⁶ (CFU/ml),2.7984e-05,3.68257e-05,0.000114581,0.000239261,0.00989
10⁶ (CFU/ml),2.79477e-05,3.66409e-05,0.000112988,0.000234679,0.00981
10⁶ (CFU/ml),2.79046e-05,3.64321e-05,0.000111077,0.000229412,0.0097
10⁶ (CFU/ml),2.78576e-05,3.61989e-05,0.000108826,0.000223601,0.00957
10⁶ (CFU/ml),2.78087e-05,3.59506e-05,0.000106398,0.000217396,0.00942
10⁶ (CFU/ml),2.77592e-05,3.56923e-05,0.000104017,0.000210981,0.00926
10⁶ (CFU/ml),2.77092e-05,3.54333e-05,0.000101589,0.000204554,0.00909
10⁶ (CFU/ml),2.7661e-05,3.51822e-05,9.92093e-05,0.00019835,0.00891
10⁶ (CFU/ml),2.76155e-05,3.4954e-05,9.69706e-05,0.000192617,0.00874
10⁶ (CFU/ml),2.75772e-05,3.47511e-05,9.49782e-05,0.000187628,0.00859
10⁶ (CFU/ml),2.75354e-05,3.45433e-05,9.29578e-05,0.000182765,0.00842
10⁶ (CFU/ml),2.7494e-05,3.43376e-05,9.09538e-05,0.000178043,0.00826
10⁶ (CFU/ml),2.74518e-05,3.41325e-05,8.91239e-05,0.000173449,0.00808
10⁶ (CFU/ml),2.74104e-05,3.3929e-05,8.73494e-05,0.000168986,0.00792
10⁶ (CFU/ml),2.73692e-05,3.37272e-05,8.56137e-05,0.00016464,0.00775
10⁶ (CFU/ml),2.73289e-05,3.35262e-05,8.39362e-05,0.000160414,0.00759
10⁶ (CFU/ml),2.72876e-05,3.33248e-05,8.231e-05,0.000156291,0.00742
10⁶ (CFU/ml),2.72474e-05,3.31264e-05,8.07443e-05,0.000152279,0.00726
10⁶ (CFU/ml),2.72066e-05,3.29301e-05,7.9236e-05,0.000148363,0.00709
10⁶ (CFU/ml),2.71656e-05,3.2734e-05,7.77863e-05,0.000144545,0.00693
10⁶ (CFU/ml),2.71256e-05,3.25393e-05,7.63252e-05,0.000140808,0.00676
10⁶ (CFU/ml),2.7086e-05,3.23445e-05,7.49024e-05,0.000137158,0.0066
10⁶ (CFU/ml),2.70468e-05,3.21537e-05,7.36487e-05,0.000133551,0.00643
10⁶ (CFU/ml),2.70062e-05,3.19614e-05,7.22723e-05,0.000130037,0.00627
10⁶ (CFU/ml),2.69666e-05,3.1773e-05,7.08934e-05,0.000126675,0.00611
10⁶ (CFU/ml),2.69265e-05,3.15842e-05,6.95152e-05,0.00012322,0.00595
10⁶ (CFU/ml),2.68884e-05,3.13967e-05,6.82637e-05,0.000119822,0.00579
10⁶ (CFU/ml),2.68503e-05,3.12101e-05,6.71025e-05,0.000116618,0.00563
10⁶ (CFU/ml),2.6812e-05,3.1024e-05,6.58324e-05,0.00011346,0.00547
10⁶ (CFU/ml),2.67738e-05,3.0842e-05,6.45682e-05,0.000110343,0.00531
10⁶ (CFU/ml),2.67351e-05,3.06604e-05,6.33067e-05,0.000107277,0.00516
10⁶ (CFU/ml),2.66975e-05,3.04786e-05,6.20515e-05,0.000104267,0.005
10⁶ (CFU/ml),2.66587e-05,3.02995e-05,6.08019e-05,0.000101315,0.00485
10⁶ (CFU/ml),2.66207e-05,3.01203e-05,5.96234e-05,9.84323e-05,0.0047
10⁶ (CFU/ml),2.65818e-05,2.9943e-05,5.85464e-05,9.56183e-05,0.00455
10⁶ (CFU/ml),2.65442e-05,2.97671e-05,5.73958e-05,9.28765e-05,0.0044
10⁶ (CFU/ml),2.65056e-05,2.95918e-05,5.62439e-05,9.02061e-05,0.00426
10⁶ (CFU/ml),2.647e-05,2.9417e-05,5.51095e-05,8.76115e-05,0.00412
10⁶ (CFU/ml),2.64324e-05,2.92434e-05,5.39754e-05,8.50842e-05,0.00398
10⁶ (CFU/ml),2.63967e-05,2.9073e-05,5.28544e-05,8.26342e-05,0.00384
10⁶ (CFU/ml),2.63587e-05,2.89025e-05,5.17369e-05,8.02443e-05,0.0037
10⁶ (CFU/ml),2.63214e-05,2.87317e-05,5.06316e-05,7.79202e-05,0.00357
10⁶ (CFU/ml),2.62839e-05,2.85628e-05,4.95321e-05,7.56455e-05,0.00344
10⁶ (CFU/ml),2.62469e-05,2.83941e-05,4.85026e-05,7.34288e-05,0.00331
10⁶ (CFU/ml),2.62087e-05,2.8228e-05,4.75681e-05,7.12492e-05,0.00318
10⁶ (CFU/ml),2.61717e-05,2.80605e-05,4.65733e-05,6.91503e-05,0.00305
10⁶ (CFU/ml),2.61349e-05,2.78968e-05,4.5593e-05,6.70873e-05,0.00293
10⁶ (CFU/ml),2.60983e-05,2.7732e-05,4.46273e-05,6.4941e-05,0.0028
10⁶ (CFU/ml),2.60632e-05,2.75688e-05,4.36773e-05,6.2975e-05,0.00268
10⁶ (CFU/ml),2.6028e-05,2.7406e-05,4.27403e-05,6.11143e-05,0.00257
10⁶ (CFU/ml),2.59913e-05,2.72434e-05,4.18141e-05,5.91864e-05,0.00245
10⁶ (CFU/ml),2.59574e-05,2.70822e-05,4.09061e-05,5.72796e-05,0.00233
10⁶ (CFU/ml),2.59218e-05,2.69211e-05,4.00085e-05,5.54096e-05,0.00222
10⁶ (CFU/ml),2.5888e-05,2.67609e-05,3.91268e-05,5.35738e-05,0.00211
10⁶ (CFU/ml),2.58536e-05,2.66017e-05,3.82561e-05,5.17646e-05,0.002
10⁶ (CFU/ml),2.58198e-05,2.64434e-05,3.7397e-05,4.99981e-05,0.00189
10⁶ (CFU/ml),2.57852e-05,2.62861e-05,3.65506e-05,4.82604e-05,0.00178
10⁶ (CFU/ml),2.57508e-05,2.61304e-05,3.57146e-05,4.65588e-05,0.00168
10⁶ (CFU/ml),2.57164e-05,2.59734e-05,3.4891e-05,4.48891e-05,0.00158
10⁶ (CFU/ml),2.56826e-05,2.58187e-05,3.40797e-05,4.3256e-05,0.00148
10⁶ (CFU/ml),2.56478e-05,2.56661e-05,3.32772e-05,4.16546e-05,0.00138
10⁶ (CFU/ml),2.56123e-05,2.55126e-05,3.24903e-05,4.00925e-05,0.00128
10⁶ (CFU/ml),2.5577e-05,2.53604e-05,3.17082e-05,3.85568e-05,0.00119
10⁶ (CFU/ml),2.55411e-05,2.52072e-05,3.09434e-05,3.70565e-05,0.0011
10⁶ (CFU/ml),2.55066e-05,2.50562e-05,3.01828e-05,3.55852e-05,0.00102
10⁶ (CFU/ml),2.54708e-05,2.49038e-05,2.94371e-05,3.41492e-05,0.000938158
10⁶ (CFU/ml),2.54361e-05,2.47541e-05,2.8697e-05,3.27403e-05,0.000862127
10⁶ (CFU/ml),2.54013e-05,2.46043e-05,2.79735e-05,3.13627e-05,0.000790174
10⁶ (CFU/ml),2.53666e-05,2.44556e-05,2.72567e-05,3.00145e-05,0.000722608
10⁶ (CFU/ml),2.53327e-05,2.43068e-05,2.65479e-05,2.86973e-05,0.000659946
10⁶ (CFU/ml),2.52984e-05,2.41594e-05,2.58515e-05,2.74101e-05,0.000600046
10⁶ (CFU/ml),2.5265e-05,2.40121e-05,2.51613e-05,2.61492e-05,0.000543396
10⁶ (CFU/ml),2.52305e-05,2.38661e-05,2.44832e-05,2.49162e-05,0.000490743
10⁶ (CFU/ml),2.51991e-05,2.37203e-05,2.38159e-05,2.37093e-05,0.000442559
10⁶ (CFU/ml),2.51653e-05,2.35749e-05,2.31552e-05,2.25354e-05,0.000397984
10⁶ (CFU/ml),2.51336e-05,2.34304e-05,2.25067e-05,2.13833e-05,0.000356088
10⁶ (CFU/ml),2.50991e-05,2.32866e-05,2.18646e-05,2.02259e-05,0.000315192
10⁶ (CFU/ml),2.50654e-05,2.31438e-05,2.12319e-05,1.91256e-05,0.000276639
10⁶ (CFU/ml),2.50319e-05,2.30022e-05,2.06065e-05,1.80789e-05,0.000239355
10⁶ (CFU/ml),2.49978e-05,2.28612e-05,1.999e-05,1.70986e-05,0.000202852
10⁶ (CFU/ml),2.49637e-05,2.27199e-05,1.93797e-05,1.60973e-05,0.000167063
10⁶ (CFU/ml),2.49295e-05,2.25805e-05,1.87797e-05,1.5145e-05,0.000131732
10⁶ (CFU/ml),2.48966e-05,2.24422e-05,1.81866e-05,1.41482e-05,9.64348e-05
10⁶ (CFU/ml),2.48615e-05,2.23026e-05,1.76021e-05,1.31674e-05,6.00319e-05
10⁶ (CFU/ml),2.48295e-05,2.2164e-05,1.70233e-05,1.21547e-05,2.12191e-05
10⁶ (CFU/ml),2.47936e-05,2.2026e-05,1.64553e-05,1.08445e-05,-2.10021e-05
10⁶ (CFU/ml),2.47619e-05,2.18903e-05,1.58925e-05,9.9442e-06,-6.80646e-05
10⁶ (CFU/ml),2.47278e-05,2.17531e-05,1.52289e-05,8.82562e-06,-0.000120691
10⁶ (CFU/ml),2.46951e-05,2.16183e-05,1.46493e-05,7.83084e-06,-0.000178911
10⁶ (CFU/ml),2.46605e-05,2.14826e-05,1.40594e-05,6.95617e-06,-0.00024193
10⁶ (CFU/ml),2.46266e-05,2.13464e-05,1.35927e-05,6.2334e-06,-0.000316787
10⁶ (CFU/ml),2.45924e-05,2.12115e-05,1.32193e-05,5.73814e-06,-0.000393064
10⁶ (CFU/ml),2.45573e-05,2.10765e-05,1.28774e-05,5.28938e-06,-0.000468318
10⁶ (CFU/ml),2.45238e-05,2.09406e-05,1.25252e-05,4.83257e-06,-0.000540805
10⁶ (CFU/ml),2.44894e-05,2.08063e-05,1.2163e-05,4.36048e-06,-0.000609754
10⁶ (CFU/ml),2.44565e-05,2.06709e-05,1.17798e-05,3.85531e-06,-0.000675514
10⁶ (CFU/ml),2.44211e-05,2.05378e-05,1.13585e-05,3.31928e-06,-0.000738517
10⁶ (CFU/ml),2.43877e-05,2.04043e-05,1.09279e-05,2.75537e-06,-0.000797725
10⁶ (CFU/ml),2.43528e-05,2.0272e-05,1.04455e-05,2.17085e-06,-0.000858153
10⁶ (CFU/ml),2.43202e-05,2.01396e-05,9.95992e-06,1.58661e-06,-0.000908743
10⁶ (CFU/ml),2.4288e-05,2.00089e-05,9.43195e-06,9.95732e-07,-0.000946513
10⁶ (CFU/ml),2.42541e-05,1.98778e-05,8.90154e-06,3.23792e-07,-0.000974262
10⁶ (CFU/ml),2.4221e-05,1.9748e-05,8.33446e-06,-4.1482e-07,-0.000991757
10⁶ (CFU/ml),2.41887e-05,1.96185e-05,7.75317e-06,-1.21657e-06,-0.001
10⁶ (CFU/ml),2.41565e-05,1.9491e-05,7.1426e-06,-2.12017e-06,-0.001
10⁶ (CFU/ml),2.41228e-05,1.93627e-05,6.50837e-06,-3.06871e-06,-0.001
10⁶ (CFU/ml),2.40909e-05,1.92368e-05,5.72213e-06,-4.0941e-06,-0.000997476
10⁶ (CFU/ml),2.40582e-05,1.91117e-05,4.95387e-06,-5.16846e-06,-0.000993886
10⁶ (CFU/ml),2.40279e-05,1.89883e-05,4.23306e-06,-5.8264e-06,-0.000993862
10⁶ (CFU/ml),2.39954e-05,1.88627e-05,3.58793e-06,-6.76274e-06,-0.000990323
10⁶ (CFU/ml),2.39635e-05,1.87399e-05,3.17655e-06,-7.35789e-06,-0.00099394
10⁶ (CFU/ml),2.39316e-05,1.86158e-05,2.6987e-06,-7.84821e-06,-0.00102
10⁶ (CFU/ml),2.39004e-05,1.84915e-05,2.68723e-06,-8.11364e-06,-0.00104
10⁶ (CFU/ml),2.38688e-05,1.83685e-05,2.65629e-06,-8.26633e-06,-0.00104
10⁶ (CFU/ml),2.38366e-05,1.82445e-05,2.56892e-06,-8.51553e-06,-0.00102
10⁶ (CFU/ml),2.38054e-05,1.812e-05,2.44373e-06,-8.79982e-06,-0.001
10⁶ (CFU/ml),2.37756e-05,1.79982e-05,2.28371e-06,-9.09387e-06,-0.000983315
10⁶ (CFU/ml),2.37446e-05,1.78754e-05,2.08989e-06,-9.42053e-06,-0.000961071
10⁶ (CFU/ml),2.3715e-05,1.77541e-05,1.85288e-06,-9.75212e-06,-0.000938995
10⁶ (CFU/ml),2.36855e-05,1.76322e-05,1.58598e-06,-1.01101e-05,-0.000919361
10⁶ (CFU/ml),2.3656e-05,1.75115e-05,1.26442e-06,-1.04929e-05,-0.000904049
10⁶ (CFU/ml),2.3627e-05,1.73905e-05,9.17569e-07,-1.09207e-05,-0.000881926
10⁶ (CFU/ml),2.35978e-05,1.7272e-05,5.051e-07,-1.13636e-05,-0.000859511
10⁶ (CFU/ml),2.35664e-05,1.71522e-05,6.0918e-08,-1.18634e-05,-0.000841715
10⁶ (CFU/ml),2.35371e-05,1.70337e-05,-4.51299e-07,-1.23692e-05,-0.000831634
10⁶ (CFU/ml),2.3507e-05,1.69145e-05,-1.01152e-06,-1.29396e-05,-0.000831361
10⁶ (CFU/ml),2.34764e-05,1.67969e-05,-1.64264e-06,-1.35173e-05,-0.000841338
10⁶ (CFU/ml),2.34448e-05,1.66785e-05,-2.32404e-06,-1.41285e-05,-0.000863657
10⁶ (CFU/ml),2.34149e-05,1.65607e-05,-3.06852e-06,-1.47502e-05,-0.000898525
10⁶ (CFU/ml),2.33845e-05,1.64441e-05,-3.65689e-06,-1.53961e-05,-0.000946826
10⁶ (CFU/ml),2.33528e-05,1.63284e-05,-4.18518e-06,-1.60332e-05,-0.00101
10⁶ (CFU/ml),2.33221e-05,1.62105e-05,-4.64368e-06,-1.66716e-05,-0.00108
10⁶ (CFU/ml),2.32916e-05,1.60942e-05,-5.08396e-06,-1.73018e-05,-0.00117
10⁶ (CFU/ml),2.32606e-05,1.59774e-05,-5.48893e-06,-1.7902e-05,-0.00127
10⁶ (CFU/ml),2.32297e-05,1.58606e-05,-5.64846e-06,-1.84263e-05,-0.00136
10⁶ (CFU/ml),2.31984e-05,1.57452e-05,-6.01867e-06,-1.89893e-05,-0.00144
10⁶ (CFU/ml),2.31677e-05,1.5629e-05,-6.37818e-06,-1.95881e-05,-0.00152
10⁶ (CFU/ml),2.31374e-05,1.55143e-05,-6.71739e-06,-2.0198e-05,-0.00161
10⁶ (CFU/ml),2.31083e-05,1.53993e-05,-7.0499e-06,-2.08212e-05,-0.0017
10⁶ (CFU/ml),2.3077e-05,1.52835e-05,-7.28971e-06,-2.14575e-05,-0.0018
10⁶ (CFU/ml),2.30484e-05,1.51694e-05,-7.6007e-06,-2.21044e-05,-0.00189
10⁶ (CFU/ml),2.30179e-05,1.5055e-05,-7.89979e-06,-2.27658e-05,-0.00199
10⁶ (CFU/ml),2.2989e-05,1.49418e-05,-8.19083e-06,-2.34374e-05,-0.00209
10⁶ (CFU/ml),2.29585e-05,1.4827e-05,-8.48399e-06,-2.41313e-05,-0.00218
10⁶ (CFU/ml),2.293e-05,1.47151e-05,-8.77173e-06,-2.48407e-05,-0.00227
10⁶ (CFU/ml),2.28995e-05,1.46014e-05,-9.06233e-06,-2.55687e-05,-0.00237
10⁶ (CFU/ml),2.28716e-05,1.44899e-05,-9.3544e-06,-2.63126e-05,-0.00247
10⁶ (CFU/ml),2.28419e-05,1.43788e-05,-9.65756e-06,-2.70791e-05,-0.00257
10⁶ (CFU/ml),2.28126e-05,1.42677e-05,-9.97039e-06,-2.78666e-05,-0.00268
10⁶ (CFU/ml),2.27826e-05,1.41576e-05,-1.02818e-05,-2.86727e-05,-0.00279
10⁶ (CFU/ml),2.27546e-05,1.40481e-05,-1.06103e-05,-2.95017e-05,-0.00289
10⁶ (CFU/ml),2.27246e-05,1.39398e-05,-1.09407e-05,-3.03472e-05,-0.003
10⁶ (CFU/ml),2.26952e-05,1.38294e-05,-1.1294e-05,-3.121e-05,-0.00311
10⁶ (CFU/ml),2.26661e-05,1.37202e-05,-1.16527e-05,-3.20932e-05,-0.00324
10⁶ (CFU/ml),2.26375e-05,1.36111e-05,-1.20343e-05,-3.29989e-05,-0.00337
10⁶ (CFU/ml),2.26077e-05,1.35037e-05,-1.24098e-05,-3.39122e-05,-0.0035
10⁶ (CFU/ml),2.25793e-05,1.33961e-05,-1.27984e-05,-3.48548e-05,-0.00365
10⁶ (CFU/ml),2.25486e-05,1.32896e-05,-1.31766e-05,-3.58088e-05,-0.00379
10⁶ (CFU/ml),2.252e-05,1.31837e-05,-1.35492e-05,-3.67912e-05,-0.00394
10⁶ (CFU/ml),2.249e-05,1.30765e-05,-1.39091e-05,-3.77803e-05,-0.00409
10⁶ (CFU/ml),2.24609e-05,1.29686e-05,-1.42575e-05,-3.87897e-05,-0.00425
10⁶ (CFU/ml),2.24306e-05,1.28617e-05,-1.45833e-05,-3.98104e-05,-0.0044
10⁶ (CFU/ml),2.24024e-05,1.27549e-05,-1.5001e-05,-4.08525e-05,-0.00456
10⁶ (CFU/ml),2.23719e-05,1.26473e-05,-1.53625e-05,-4.18975e-05,-0.00472
10⁶ (CFU/ml),2.23428e-05,1.25405e-05,-1.57289e-05,-4.29629e-05,-0.00487
10⁶ (CFU/ml),2.23126e-05,1.24328e-05,-1.60915e-05,-4.4046e-05,-0.00503
10⁶ (CFU/ml),2.22843e-05,1.23267e-05,-1.64578e-05,-4.51413e-05,-0.00518
10⁶ (CFU/ml),2.22538e-05,1.22194e-05,-1.68248e-05,-4.62504e-05,-0.00533
10⁶ (CFU/ml),2.2226e-05,1.21142e-05,-1.71917e-05,-4.73757e-05,-0.00549
10⁶ (CFU/ml),2.21968e-05,1.20085e-05,-1.75575e-05,-4.85108e-05,-0.00564
10⁶ (CFU/ml),2.21694e-05,1.19037e-05,-1.79264e-05,-4.9664e-05,-0.00578
10⁶ (CFU/ml),2.21402e-05,1.1799e-05,-1.82925e-05,-5.08279e-05,-0.00593
10⁶ (CFU/ml),2.21128e-05,1.16952e-05,-1.86637e-05,-5.2004e-05,-0.00607
